id;from;to;distance
464653;283605;159389;1043
464415;377085;484057;637
343389;244331;329462;2162
263843;345910;415427;1369
314313;214009;257195;1527
413745;449748;165156;2303
274636;108841;382519;1469
305125;435486;146705;1045
324504;169911;165156;1866
245382;244331;218866;727
312421;137062;464757;1636
450015;188425;216859;864
425251;269815;401118;1730
473645;182216;281431;559
303285;460211;474452;201
277381;141103;418477;1988
498255;233952;486708;2082
122196;215377;327694;2278
442375;445725;288262;638
193288;457801;163419;1301
139614;470120;367976;1591
227446;346464;311616;295
104423;439626;246903;1141
282970;486708;286486;1576
479535;387528;299224;2457
406862;337962;357102;1377
311277;223274;105314;1828
441824;241659;468410;1859
143050;409572;410392;1664
252101;169833;449748;733
182430;380545;142520;1115
431963;154298;150219;1141
187166;245402;429803;2139
326802;165970;329462;1645
302302;460211;167665;283
262286;244331;157937;1823
281756;121422;259376;1023
157274;143273;174344;638
378270;210592;457801;275
460852;286486;169651;2343
206358;381433;251487;487
326727;232526;284521;1917
368444;369522;137062;629
350103;174344;400530;1903
233795;444260;159389;1646
122792;484057;430998;1193
284698;470476;298180;2381
180936;136419;240236;2027
112103;197112;230277;2408
425658;399880;243091;509
176939;360677;190608;1840
348943;436715;428282;1864
303876;433631;179378;2403
250463;470104;246903;2107
404605;298180;178029;920
118087;369522;272604;1501
463437;233544;322697;1878
318024;215377;284452;1496
324562;328917;360218;438
473718;388394;410392;1289
151008;204560;156352;2084
205635;474452;213003;918
106896;133522;492298;565
384588;289645;485185;1112
223147;478791;374397;611
339964;381433;218866;1724
478680;110225;441397;298
279142;410392;198160;2472
499948;348775;452953;615
118034;418477;433631;2178
188789;468410;116188;200
110571;343383;373749;646
346299;409572;108354;1702
363283;239548;233247;980
136392;257195;470104;1223
198257;174561;245402;1712
414084;406846;251582;913
404057;416123;298180;1174
126077;308414;265210;1113
167343;156352;148080;1902
135566;332813;272604;2446
339342;346464;360218;1786
404754;239548;447085;247
211135;182216;254157;2044
224487;163419;339818;354
229893;231836;398493;2256
265526;224699;429803;1862
114927;165970;241659;529
172968;150219;169833;1145
492137;470104;360677;1759
297233;315549;298180;968
457677;232526;332813;2050
228083;322697;169408;1894
389321;108841;452953;1871
362286;281431;275076;464
464566;259376;482442;1911
172850;168558;140436;2201
463256;315549;445725;1942
256711;430998;328917;1559
404442;140436;382519;1541
367614;480808;337962;1943
122568;273333;441397;1615
461394;469137;340540;2430
286646;246903;345908;542
444537;336571;270979;1202
251416;421353;429803;1888
203723;348775;385016;1974
195730;136901;429583;494
494827;436715;274909;2108
234379;489060;254157;830
418904;348316;233039;766
404658;232348;289525;2191
470173;364083;283605;1734
241534;390814;348775;1085
469200;191426;329560;517
121100;240972;369522;1425
372020;270979;307452;218
488430;150325;421353;2384
139109;207987;186176;845
189232;486570;273333;1779
200944;339818;224699;2204
183417;137062;410392;1082
354332;328917;387263;403
157913;448430;376182;1031
364384;435581;244171;1778
439080;212417;100752;631
275258;199446;165156;1519
248456;359361;444270;791
330370;199922;231871;947
395573;493539;390814;2285
195737;470604;357974;1605
454326;199446;441397;1356
445952;153170;135701;1158
173263;397022;220047;242
188993;496987;197112;890
469602;286486;146844;688
171598;299224;244171;2156
199819;385016;445725;2109
232719;207987;398493;519
367155;329462;376003;1253
140889;340540;245402;339
428706;106079;376003;1259
314031;308414;373749;2448
475969;452953;349277;376
417536;141103;441397;905
329194;272604;430998;1320
400521;174344;448837;1107
266710;232526;382519;339
434616;178874;288262;1657
105160;433631;376003;1606
441967;197112;441397;1481
230806;444270;397022;696
159528;343596;371823;1678
318708;328917;246543;502
247339;329560;349277;2101
106878;444260;343383;1550
395526;448430;154298;2374
447199;377085;120646;2397
161200;393738;153170;2002
422757;322697;435581;1354
249859;493539;287604;1472
168383;352624;387011;556
255201;169833;210592;602
116343;404361;133522;954
412015;249456;257195;1735
149087;399261;244171;1570
148799;473809;231836;1178
406406;317122;373749;338
195465;226151;409572;2215
141019;199446;462727;1022
126345;364083;231836;1371
448666;167665;215377;2040
325335;259376;239548;265
162543;410392;207987;1587
346301;251582;387528;1457
154521;486708;315549;1732
350130;474452;244331;2121
384832;484057;387648;1146
414418;345908;214009;389
212580;346464;329560;1147
194062;199446;239548;1188
169769;197318;448430;1304
272367;398493;449748;2110
198571;164180;413598;970
331032;272604;340540;1056
306332;281725;340540;1454
427613;482442;332813;957
112816;239548;436715;1130
129460;328917;224699;2466
278518;241659;433631;618
313240;380545;470476;2496
174503;244331;168558;226
112149;435258;448430;1092
336826;444270;364057;2049
449861;199922;492298;356
318181;168558;159389;1778
145348;210592;449748;1054
324396;169408;106079;1709
339718;484057;169651;2411
325469;329462;360677;2370
241873;397022;343596;1024
248598;199922;416123;1604
487863;199446;415427;1492
443197;179793;108841;2338
489651;233544;377085;1410
456573;273333;387648;1998
282540;169408;140436;1229
383779;448430;218866;886
165225;243091;428282;1571
447908;231402;269815;1766
442115;142520;259376;1378
384599;421353;121422;1903
461086;445442;339818;375
212456;240236;214676;1295
492783;248074;163419;1287
329201;287604;485185;296
370505;450603;199446;1174
234843;322271;140436;965
148684;179378;284762;1737
379306;400530;169911;1525
201686;428282;204560;746
113204;362503;311437;2277
453647;447085;478791;2054
342336;294784;462727;476
346317;445442;400530;2281
221199;174561;368113;1236
217385;174561;478791;726
235439;146388;136419;546
314900;274909;321352;2159
120275;421353;360708;2026
356105;393738;372410;1790
463525;345910;283605;1858
426101;163419;179793;1147
116789;357348;141103;1249
168113;141103;406846;946
270261;462727;157937;821
470765;452953;273333;2319
241958;283105;364083;1471
271426;330457;191426;1197
258813;433631;376003;1112
189049;233039;178874;1907
273019;450603;373749;714
221944;452953;233247;1924
251665;169833;473809;1292
497609;321352;343669;1383
365546;401118;289525;2076
221809;472445;167665;924
241799;328917;428282;561
391667;360677;480808;522
459782;106079;198160;2121
491214;178029;257195;297
236512;209477;275076;1504
384319;135701;279392;1007
255805;436715;232348;2395
338645;156669;231871;1366
226790;485185;281431;460
299634;169833;165156;1508
472105;240972;452953;2334
362845;169911;372410;1131
488800;165970;340502;2261
218790;441397;329560;2017
384558;436715;364057;2250
470445;399261;449748;353
117306;380545;337962;1317
209686;227597;335529;2407
326630;186176;270979;2267
259112;432546;246903;2454
172870;169833;169911;528
187006;463768;100752;1155
222884;433631;231871;2399
289577;212417;364083;775
402275;227597;168558;1571
409970;115614;410434;493
188504;216859;491318;2386
134346;130986;284762;517
242627;298180;327694;2498
410351;297022;362503;2237
142526;289525;492298;322
183485;371823;274909;1007
389151;369522;491318;655
174022;214676;246543;824
456057;136419;383633;1545
415973;322271;238547;1016
413325;212417;393738;1674
319205;421353;178335;2324
262638;103716;211785;1052
114539;220047;272604;1480
368543;143273;244331;1680
112076;286486;448430;1889
381972;399261;396599;675
223305;377085;210592;800
151048;470476;240972;2224
432442;143210;418477;2339
276842;268222;153170;847
273425;115966;265210;326
422514;462727;169911;2032
184817;343383;148080;321
258464;421353;168558;1177
388216;429803;428282;482
100799;308414;199922;2444
413979;348316;369522;402
104613;372410;418477;782
347577;336571;251487;806
238007;205294;492298;466
396587;321352;329462;2467
153315;343596;465902;1225
321499;145212;299224;973
298849;294441;399261;2096
430672;273333;136419;443
211955;281725;197318;1983
490101;343669;294441;1305
407098;332813;447085;1639
322695;465902;445725;945
100831;103716;478791;729
381009;398493;137062;949
236415;220047;468410;2049
388959;146844;359361;999
475027;269815;268222;1068
319709;329462;105314;443
110029;337962;311437;1463
313869;294441;470120;1513
248736;216386;142520;1734
496480;371823;274958;1896
118028;457801;132614;1204
306418;105314;103480;1210
109684;251582;308414;2467
465726;327694;348775;1812
211362;322271;286486;2190
268485;178029;178335;1744
211879;289525;460211;495
196870;157937;254157;259
228482;233039;212417;1830
224288;133522;362503;825
281130;238547;169911;1113
111570;214676;239548;1031
171117;226151;311437;1381
303481;480808;486570;1960
345204;146033;112286;1620
418708;197318;441397;2435
215189;374397;215377;1642
405407;373749;436715;1703
386381;140436;449969;344
204618;223274;385710;396
215873;273333;398493;658
458116;233039;257195;2334
140610;414668;373749;1136
376809;317122;383633;1128
177236;135701;274958;2018
452413;330457;178874;1930
174320;209477;360908;1701
490350;414668;213003;201
350005;329462;496987;950
481295;218866;103798;2101
224432;248074;116188;2162
114280;385016;115966;1463
237359;429803;496987;1113
390143;322697;478791;2211
461406;289645;146844;1517
129037;105314;430998;677
361253;435486;165970;2482
123212;240516;451805;1977
252407;240516;140436;1873
120532;399261;435258;1780
349678;106079;211785;1864
372296;357974;257195;584
165547;284762;486708;2462
441853;272604;230277;2042
164178;376182;329325;2072
104119;460211;137062;422
310696;367976;223478;2192
305821;441397;142520;1480
125061;337962;330457;1363
328381;143273;449221;1532
267659;289525;288262;1932
154696;251582;246903;268
399986;484611;233247;1485
159888;485185;108841;662
376782;286486;362503;1528
103072;332813;372410;540
228115;387263;317122;1068
242285;174561;143273;267
412942;376182;215377;2223
111377;231836;238547;581
211275;428282;115966;1511
383396;246543;146388;1335
203048;387011;480808;2219
284066;197318;273333;1885
146199;328917;493539;875
433783;388394;268222;216
374301;429583;106079;2463
426271;241659;415427;1397
103637;248074;451805;1193
130238;491318;462727;1298
451229;284452;257195;1615
137200;103716;396599;2450
399669;265210;154298;1238
207858;135701;298180;1188
166844;146705;214676;661
247207;393738;169833;583
476346;165156;100752;2477
296557;216386;169651;1636
425710;281725;214676;1107
371188;340502;396599;1072
340995;478791;188425;2049
188776;244331;146033;569
499509;214009;328917;1559
215336;343669;156669;1193
182164;322271;482442;202
240646;343596;398493;2368
287262;462727;224934;604
113588;159389;224934;1572
261694;385016;439626;550
241539;224934;457801;840
432215;198160;321352;2183
206619;468410;421353;2188
337627;121422;448430;1645
116802;329560;345910;1862
433128;409572;388394;2474
493261;343383;464757;1407
490988;178874;387648;1274
412241;449221;216386;1336
196727;211785;112286;1450
392456;216859;223274;455
224844;197318;281431;1342
133325;245402;233458;308
163187;343596;364083;426
222779;205294;451805;2145
113002;343669;146033;1869
171038;470104;311437;1644
378195;474723;283605;808
266417;416123;232348;255
165340;223274;178029;1013
473509;491318;243091;1361
375213;308414;103480;2488
472373;132614;468410;1777
241732;429583;385016;2025
153166;376003;191426;1802
470651;387648;357348;879
221583;493539;474723;480
228215;120646;233952;846
130520;214009;284762;2251
399144;430998;364057;267
481079;317122;108354;248
475840;103798;322271;880
163009;404361;360218;2323
468415;357650;145212;1377
498995;433631;445442;1131
276944;178874;284521;1600
169824;398493;240972;2251
262948;357348;227597;437
186640;376003;233544;1266
225562;103480;174561;398
238215;462727;239548;937
456171;226151;233544;319
235280;210592;421353;1566
324348;248074;396599;1097
451825;302719;330457;606
450268;281431;150325;1458
258580;399261;216386;643
322308;273333;491318;1918
492088;360908;212417;943
307766;449221;345910;966
458728;348316;357102;1443
283994;174561;332813;321
173072;359361;178335;2079
479143;157937;330457;1888
208735;232348;213003;367
482791;444270;462727;1718
111379;486570;164180;672
343066;178029;272604;368
406549;335529;360708;1096
290165;103716;409572;323
456477;360708;240516;1442
244131;435486;100752;1504
343704;178335;329462;959
438348;315549;148080;2056
475365;388394;396599;1992
300254;357348;289525;464
316415;298180;274958;2252
106118;238547;460211;1859
456659;120646;273333;839
273782;150325;376182;1381
460909;387528;108841;2222
353346;448430;484057;1633
473877;472445;464757;1269
448821;330457;349277;1172
364131;317122;145212;1303
211850;164180;199922;1520
253264;470120;289525;955
230911;374397;298180;403
284466;448430;371823;2175
367369;254157;348775;1232
330241;146705;150325;717
380881;238547;315549;1693
499113;387648;468410;2142
226650;486570;178874;1520
138207;399880;330457;317
344071;387528;165156;2428
172021;198398;337529;1305
348437;188425;330232;1872
235284;336571;272604;1485
159162;435486;243091;868
329088;343596;243091;1471
445802;240516;156669;959
138946;199446;294784;2214
149747;315549;356690;470
118190;463768;335529;452
282974;401118;348316;317
104076;230277;449221;297
465733;413598;274909;401
306553;371823;399880;1417
283417;406846;448430;536
308673;240972;212417;1330
197524;140436;435258;234
165042;387528;369522;647
466718;460211;221807;2079
235646;492298;226151;1360
463978;385016;281431;518
324750;167665;360218;1211
208303;190608;493539;2369
397225;448430;470476;1456
436847;103798;359361;261
486475;266058;294784;2001
140531;321352;220047;1530
330893;421353;429803;2309
337472;349277;120646;598
189211;399261;430998;788
357315;199446;387528;249
331627;132614;156669;674
132612;231402;136419;1877
214280;321352;190608;773
127248;115614;156669;393
228410;429583;415427;213
336875;103480;168558;1237
421363;268222;164180;1587
276711;474723;329462;641
431588;223478;244171;2106
256428;146705;329462;279
492085;448837;103716;1790
311031;115614;368113;2091
133082;390814;322697;1598
381498;465902;444270;1885
241953;230277;382519;735
123717;386283;169651;1623
335969;335529;469137;878
123282;377085;449969;1280
264213;469137;146388;866
342350;156669;197112;2325
237980;270979;489060;979
414882;298180;444260;976
135418;103716;406846;1874
123609;449748;106079;1417
439402;352624;108354;383
142500;136419;406846;691
160160;404361;352624;1258
466868;240972;289525;228
255844;399880;383633;1092
168405;356690;373749;364
423586;464757;447085;539
402501;287604;188425;429
230265;142520;154298;2049
333187;249456;257195;2371
483978;322697;343383;504
332882;257195;259376;2250
123144;105314;340502;1924
147018;435486;367976;1209
313734;133522;368113;1706
128628;289525;214009;2060
419647;100752;435581;2474
264078;275076;317122;2326
142031;115614;335529;823
214920;223478;410434;978
441208;470120;108354;1547
101088;283105;199446;2226
423903;388394;388394;2190
174682;241659;146033;2075
436492;233458;169651;1998
258915;226151;221807;1016
112040;108354;108354;1472
418816;213003;340502;1181
206568;470604;357102;1105
217566;254157;191426;1839
239503;156352;472445;616
404664;169833;329462;803
120401;311437;230277;2394
304386;321352;486570;1455
108922;480808;146705;1404
442903;385710;150325;1339
148175;233952;289645;740
425189;199922;393738;1214
461362;418477;332813;306
166587;284521;380545;729
476671;340540;376182;403
446468;212417;211785;2368
152093;493539;211785;911
157624;457801;345908;2155
223497;357650;244171;2294
201023;106079;317122;2127
470202;317122;308414;710
415460;447085;159389;444
269476;156669;246903;915
152863;298180;226151;877
245046;146844;450603;2468
391723;266058;130986;329
235224;254157;337962;1593
410615;329325;364083;2461
315379;165970;158362;2235
180417;103480;197318;914
405428;284521;327694;1576
344673;449221;387263;1843
242648;415427;387528;1441
485814;220047;199922;1767
115484;233039;178874;2030
119410;283105;210592;1723
274036;448837;132614;1293
376303;146844;224699;2339
353981;372410;146844;1554
437019;197318;349277;869
452157;493539;158362;2149
215846;168558;364057;1504
102693;283105;470104;1426
279465;315549;410434;2296
329273;178874;146033;718
459943;271717;232526;937
267041;112286;470476;1326
262757;329560;275076;1383
170861;470604;146388;1261
493479;386283;137062;1443
215678;164180;158362;302
104245;385710;343596;1907
327939;178335;463768;2333
408629;167665;188425;2092
242940;274958;265210;2116
483331;378667;381433;2498
374225;210592;336571;1158
373903;465902;145212;1495
193513;470604;345910;1914
419961;210592;279392;533
253656;447085;178335;609
258063;224934;143273;421
271820;232348;360908;437
386512;130986;294784;309
385887;387648;385710;387
476792;197318;387648;1230
106589;227597;376182;1957
235625;470476;352624;2034
418259;302719;386283;1364
210327;120646;436715;1985
173350;449221;415427;2359
113458;284452;445725;2181
186067;174561;249456;2243
317267;158362;169408;1370
168245;397022;168558;2177
281225;105314;464757;1351
342253;165156;449221;1809
366948;249456;182216;1821
120909;197112;385710;615
144488;387011;287604;496
481529;359361;429803;554
125008;197112;279392;1962
448125;197318;337962;1593
301288;284521;484611;228
228902;328917;356690;2088
296223;213003;110225;1993
473093;286486;413598;359
291105;414668;197318;1602
133711;345910;299224;2008
435622;136901;364057;477
450868;224699;450603;737
352065;345908;132614;435
396294;433631;448430;984
496931;371823;322271;1882
120069;396599;213003;2003
395279;371823;372410;1945
443050;430998;178335;1857
166386;486708;330232;1576
433818;343669;335529;2136
136432;287604;430998;1546
175654;231871;245402;1825
336038;223274;406846;2018
422980;388394;141103;1143
329254;435258;340540;1116
272774;460211;240236;425
499355;472445;445442;917
312446;387011;199446;1844
478389;286486;486570;1959
179518;335529;227597;1413
152285;298180;164180;1694
407091;248074;469137;608
122754;223274;265210;2264
474226;115614;103798;1001
179535;381433;146844;692
436500;470104;451805;1321
427760;283605;409572;1855
489957;153170;357102;2064
456509;143273;248074;2471
340065;496987;148080;597
396846;337962;244331;1031
309966;150325;367976;2380
158365;445725;416123;2300
120154;178874;106079;734
403863;329325;462727;1163
219675;233039;359361;2460
482344;246903;224934;1842
317775;279392;322697;838
363819;489060;452953;1242
364794;188425;340502;1164
471754;273333;340502;1812
489635;240972;272604;482
466536;274958;168558;1850
397823;163419;302719;327
135287;243091;165970;1755
222505;386283;273333;2029
374229;435486;390814;980
112539;464757;493539;2260
186152;387648;360218;1417
266955;271717;376003;1180
237001;146388;448430;1232
475416;224934;470120;1376
498149;410434;484611;290
121730;224934;274909;2052
438223;232348;311437;2210
390217;106079;448430;586
336603;298180;121422;975
387519;231871;159389;1621
335466;352624;169408;681
237743;220047;110225;1482
197122;429803;486708;887
102790;251487;146033;1821
171142;359361;381433;993
180361;289645;207987;2280
495531;289525;372410;1074
485732;337529;382519;1446
114143;224934;409572;260
434082;317122;178874;1483
395072;406846;400530;2480
249438;369522;274909;558
377025;174561;463768;231
117225;464757;472445;1951
151789;329462;218866;2208
401636;271717;197318;1777
495349;110225;216386;1035
281141;492298;386283;1635
365495;169911;294441;2284
349404;232526;489060;1766
470479;311437;387528;2123
350969;249456;489060;1704
119877;328917;474452;642
243008;376182;449748;1108
229905;414668;182216;1789
347204;163419;435486;673
189286;359361;329462;818
250429;165970;329462;785
448707;430998;390814;2132
222571;484057;137062;1600
405031;169408;182216;1624
201937;349277;374397;2457
157774;332813;246903;411
443000;387263;393738;916
435135;337962;378667;679
334655;283105;484611;1702
406017;329560;266058;2387
268900;146705;198398;819
484128;468410;396599;1356
330671;360218;444270;551
406074;429803;373749;1278
249670;156352;246903;937
495186;329462;178874;1374
470024;359361;345908;2100
337185;330232;105314;1383
482381;380545;190608;1359
401570;133522;298180;2121
316967;289525;357974;1009
357344;378667;478791;1889
334395;137062;480808;2472
143123;257195;346464;2402
215980;436715;328917;1052
499162;470604;150325;256
479646;146033;165970;1774
275708;439626;224934;282
260646;103716;322697;775
181358;273333;307452;1660
454268;243091;376003;2144
112697;311616;243091;1144
136288;274958;445725;1479
148832;178335;479433;669
330372;110225;477213;1130
300085;445442;154298;416
392283;489060;115966;1213
447425;120646;457801;2389
334008;165970;108354;1011
305399;348775;449221;1333
129159;357348;460211;1079
178557;470104;294784;1886
435070;381433;493539;1019
377381;199446;121422;325
278488;257195;156669;1565
366948;449221;343669;1328
484169;474723;188425;1059
205864;232526;165156;896
381142;233458;377085;1545
356485;227597;140436;299
344851;489060;387528;2443
172291;179378;452953;554
153352;343383;227597;428
411718;371823;346464;277
252932;322697;322271;1478
428123;215377;463768;1002
160178;268222;179793;392
264790;266058;279392;1187
401734;428282;132614;1142
242061;332813;478791;1102
358671;241659;302719;2186
275576;221807;271717;1958
462208;398493;337529;2417
281766;479433;349277;2084
152286;385016;216386;1042
342186;360677;221807;2289
144863;413598;132614;2026
481693;136901;269815;1125
421280;245402;221807;931
431747;470120;289525;1398
160024;345910;284521;2234
475871;416123;106079;1574
340320;298180;178335;2171
487700;146844;100752;298
482509;359361;164180;720
145219;346464;469137;547
102051;108841;448837;1076
254092;339818;317122;2348
132040;376182;233952;2018
463866;294784;283605;1095
208747;153170;360908;1139
424682;469137;204560;2013
216936;409572;428282;234
249965;482442;362503;569
301011;448837;410434;1489
182253;280062;130986;2059
233158;468410;135701;704
355629;143210;136901;2033
258487;362503;116188;734
277848;435581;233039;1459
487981;158362;337529;2249
201611;216386;332813;2029
319942;374397;259376;712
424486;449748;190608;395
281338;387648;418477;542
234257;356690;178029;1720
461787;329325;130986;788
160617;474452;284452;645
250713;281725;246903;1070
400787;286486;224699;2008
120534;470104;157937;1125
141422;105314;371823;511
374418;435486;108841;1623
403066;281431;215377;2317
327497;345910;244331;2149
229664;393738;232526;1409
116907;259376;343383;755
370457;100752;473809;956
256876;246543;231836;428
438434;159389;449221;1170
488504;179793;322697;1185
336093;432546;106079;2229
107111;445725;115614;1482
478855;137062;169651;1496
157446;449748;372410;854
144381;164180;179793;1148
328314;279392;397022;2348
221649;450603;140436;1868
293860;233544;232348;2142
292003;188425;486708;452
425253;167665;329325;2322
384623;178335;371823;707
407105;321352;169651;2317
360068;413598;211785;559
200143;163419;133522;1376
236922;496987;191426;2257
384731;153170;385016;2104
159428;377085;243091;681
389609;444260;451805;302
321980;345908;376182;819
241503;491318;356690;1277
154710;259376;214009;816
381998;416123;146705;979
365868;348316;133522;1101
348460;197318;451805;1936
397508;484057;381433;2494
404622;233952;330232;726
375820;169911;450603;593
416485;414668;179378;1430
326377;106079;265210;217
482240;399880;396599;1495
252358;335529;378667;1758
103977;146705;178029;2203
182290;343669;429583;602
421395;433631;474452;747
375674;368113;484057;1128
451430;148080;302719;2110
133506;414668;182216;2012
135076;146844;376003;666
446081;132614;418477;413
363165;399261;387011;1978
416231;469137;479433;399
204064;215377;158362;1833
111572;343669;214676;1846
315048;265210;130986;764
183045;120646;472445;2214
379754;435258;135701;1444
383109;284521;142520;2054
465245;165156;215377;1696
468413;215377;460211;1981
314670;145212;418477;1845
105268;106079;218866;748
207439;273333;410392;2421
241929;246903;298180;1834
369268;115966;345908;447
224060;340540;103480;2158
269200;311437;374397;2093
461706;100752;299224;1296
375494;416123;146844;553
269795;245402;345908;1560
444103;223274;164180;820
297917;216386;311616;648
149787;445725;178029;1758
485534;257195;106079;508
233898;369522;103716;2336
479731;452953;216386;2359
347938;215377;136901;2282
425670;397022;372410;925
373812;150325;294441;1282
294396;448430;197318;881
236311;386283;198398;906
277557;232526;357650;2265
256715;270979;286486;916
376377;321352;474452;1716
104558;452953;214009;1144
236405;103480;460211;1166
193009;317122;103716;1491
317509;249456;284452;1407
394461;251487;357650;612
492478;496987;410434;2099
127435;248074;268222;2133
357960;269815;116188;973
480817;286486;489060;227
471345;345910;169911;419
274306;390814;115966;992
376856;385016;240972;1882
470805;186176;274958;1366
305811;492298;362503;946
185296;360708;132614;904
304997;470604;332813;942
307606;280062;287604;1555
257181;209477;280062;2454
368770;339818;115614;2496
147958;158362;179378;1677
165589;145212;273333;2251
440800;245402;244331;205
336460;198398;429803;636
378923;224699;496987;1178
179584;272604;396599;618
152474;311616;387648;698
374778;190608;372410;1396
231858;448430;418477;450
306517;373749;404361;730
461702;115966;286486;361
395118;169911;340540;232
273695;387263;148080;2284
216948;339818;465902;491
363497;268222;163419;2469
394280;233247;135701;2198
490022;146388;248074;1027
407653;470604;360908;1497
453171;399261;216859;1755
104146;297022;273333;1303
258764;297022;275076;2479
330168;428282;348316;692
159667;360218;284762;2144
151016;169911;153170;434
349857;489060;457801;787
115763;360708;286486;2494
494734;492298;233247;264
387877;190608;207987;938
115752;254157;272604;1921
463318;448430;474723;2182
167522;433631;197112;1325
417653;284452;472445;506
303511;469137;259376;555
452344;197318;269815;1072
373350;281431;198160;2185
212264;322697;298180;1323
349329;230277;470476;1605
145768;145212;367976;1775
406035;156669;328917;2332
326203;269815;218866;930
426129;115614;396599;1251
279995;163419;470476;1369
471589;457801;270979;1382
219960;271717;154298;2228
375402;197318;233952;394
102515;226151;148080;620
464807;272604;449969;937
184091;421353;240236;928
436828;430998;268222;2436
384945;273333;148080;1984
184358;246543;110225;2030
483548;137062;315549;2070
438849;158362;473809;738
423877;163419;349277;1252
134409;489060;448837;589
429704;462727;241659;1542
270580;399261;143210;1531
339745;474723;167665;372
241636;163419;390814;2107
173030;243091;329462;2405
127876;337529;473809;2288
386570;413598;142520;2327
125728;322697;340502;422
230479;335529;414668;1467
190502;468410;163419;1260
275139;226151;163419;353
240410;197112;328917;262
353080;390814;343596;1718
299709;356690;493539;1163
156970;274909;284452;1066
245533;340502;169408;2281
451416;387648;485185;864
479747;288262;387528;2031
489597;308414;150325;2477
480323;165970;360677;867
249077;357974;106079;2500
342010;103480;112286;1063
427755;240972;485185;924
337291;329462;169408;1807
171760;197112;275076;1085
128893;439626;103798;593
475858;322271;231836;428
113413;156352;348775;1369
285578;245402;448837;1180
158789;381433;445725;1930
186992;445442;340540;581
376296;346464;226151;410
451521;191426;146844;2390
274161;241659;269815;637
184062;143210;297022;2158
309768;464757;233952;628
454254;387648;271717;1512
236719;489060;329462;2325
384471;317122;387528;288
339079;416123;186176;1872
412971;449969;199446;1952
352046;210592;329462;2435
184520;257195;486708;961
160915;382519;224699;1839
430181;393738;214009;752
294271;210592;447085;1036
463037;472445;135701;803
216567;141103;388394;2175
429567;112286;154298;350
234063;416123;233544;1633
462892;478791;387263;1605
403573;465902;103798;1757
365959;362503;224934;711
226057;484611;346464;858
407354;288262;115614;1409
283924;465902;141103;2025
489703;245402;439626;203
261904;191426;135701;599
380916;485185;406846;427
157530;218866;430998;1326
473122;103716;283105;255
256699;240236;377085;2068
321182;169408;360218;1640
308126;349277;336571;466
107097;154298;373749;1410
132863;120646;387011;2043
361824;315549;360708;1262
182369;284452;224699;1245
272544;381433;209477;346
231132;410392;121422;345
408574;376003;322697;2278
250411;409572;108841;418
193345;108354;489060;449
459544;157937;214676;836
324799;337962;315549;2079
336859;148080;284452;549
223606;283605;401118;1352
133717;349277;360218;1241
438247;233952;179378;1865
402101;294441;297022;506
435410;157937;186176;2034
278245;302719;178335;702
339083;254157;406846;842
458878;478791;359361;374
318128;479433;169911;1588
394394;435486;259376;1687
461352;399880;169911;2355
449063;249456;451805;1733
301497;330457;279392;632
147525;141103;284521;1089
108113;336571;364057;1188
400913;241659;374397;1036
105037;257195;479433;1388
164157;230277;450603;237
187675;421353;281725;417
301110;271717;169408;746
377119;477213;204560;561
310554;240516;492298;659
190494;146844;266058;1598
454993;150325;330232;1531
479852;480808;372410;653
267649;233544;198160;2202
116655;297022;288262;1147
304369;284452;360218;1765
116351;249456;241659;1630
112062;199922;346464;1883
181212;232526;410392;2309
394972;214676;199446;2330
216147;106079;179793;1959
401775;345910;360677;564
386231;223478;299224;1983
386016;360708;447085;692
410890;214009;142520;1212
103728;272604;238547;1952
219714;486570;108841;688
401650;158362;343596;345
115101;103798;238547;830
202384;479433;226151;488
154800;359361;150325;1702
342775;167665;398493;2438
283838;286486;289525;972
307653;307452;197112;1730
417615;496987;385710;252
192459;435581;367976;2454
170037;191426;265210;1871
114524;376182;246903;501
476907;376003;332813;838
103521;115966;205294;1659
151437;357348;198398;278
141312;224934;283605;300
188155;381433;371823;678
316278;468410;231836;461
181772;470604;259376;2047
318891;450603;482442;1251
365410;289645;100752;1918
397665;266058;336571;1803
448921;108354;135701;1618
342803;462727;352624;395
105526;142520;224699;243
309477;169911;482442;436
257750;178029;393738;2320
487161;100752;156352;594
192962;214009;239548;1375
321087;439626;243091;1310
255728;448430;493539;1395
169838;273333;230277;1429
435510;357348;414668;1772
437515;298180;266058;807
107297;136419;215377;1790
198592;213003;429583;1559
413398;337529;430998;2111
363205;143210;463768;542
112760;368113;469137;325
310866;479433;449748;267
387309;231402;157937;2190
428073;401118;231871;852
371865;232348;245402;1644
103565;226151;418477;1112
116651;460211;268222;1880
305879;376003;108354;205
184755;308414;346464;2477
361434;430998;165970;2193
496871;496987;272604;846
331395;246903;270979;458
447264;233544;460211;1039
462177;373749;213003;2098
171741;224934;220047;2065
108833;140436;168558;362
423724;428282;360708;385
254493;435486;400530;1016
410538;474723;100752;825
399990;386283;251487;989
165441;239548;281431;525
183599;337962;198398;727
438803;373749;480808;964
402635;469137;406846;1080
386963;357102;199446;625
128813;169651;387011;1760
226286;178335;299224;883
219339;492298;108841;440
156316;360908;404361;1901
354569;322271;239548;1012
371422;448430;345910;370
267039;357102;157937;1686
238486;142520;121422;1083
292847;289645;136901;690
182861;216386;188425;735
407038;274958;137062;2420
412366;400530;214676;1503
225994;148080;143210;228
244888;410392;414668;1764
